,Unnamed: 0,_id,img_file,new_id,new_nome_imm
2241,2241,4242,altimetria_4242.jpg,1662,altimetria_1662.jpg
2242,2242,4243,altimetria_4243.jpg,4781,altimetria_4781.jpg
2243,2243,4244,altimetria_4244.jpg,5365,altimetria_5365.jpg
2244,2244,4245,altimetria_4245.jpg,1133,altimetria_1133.jpg
2245,2245,4246,altimetria_4246.jpg,1125,altimetria_1125.jpg
2246,2246,4247,altimetria_4247.jpg,1281,altimetria_1281.jpg
2247,2247,4248,altimetria_4248.jpg,6129,altimetria_6129.jpg
2248,2248,4249,altimetria_4249.jpg,305,altimetria_305.jpg
2249,2249,4250,altimetria_4250.jpg,1823,altimetria_1823.jpg
2250,2250,4251,altimetria_4251.jpg,3480,altimetria_3480.jpg
2251,2251,4252,altimetria_4252.jpg,3932,altimetria_3932.jpg
2252,2252,4253,altimetria_4253.jpg,338,altimetria_338.jpg
2253,2253,4254,altimetria_4254.jpg,3688,altimetria_3688.jpg
2254,2254,4255,altimetria_4255.jpg,3611,altimetria_3611.jpg
2255,2255,4256,altimetria_4256.jpg,1135,altimetria_1135.jpg
2256,2256,4257,altimetria_4257.jpg,2160,altimetria_2160.jpg
2257,2257,4258,altimetria_4258.jpg,4444,altimetria_4444.jpg
2258,2258,4259,altimetria_4259.jpg,4507,altimetria_4507.jpg
2259,2259,4260,altimetria_4260.jpg,1038,altimetria_1038.jpg
2260,2260,4261,altimetria_4261.jpg,1086,altimetria_1086.jpg
2261,2261,4262,altimetria_4262.jpg,3603,altimetria_3603.jpg
2262,2262,4263,altimetria_4263.jpg,4532,altimetria_4532.jpg
2263,2263,4264,altimetria_4264.jpg,2145,altimetria_2145.jpg
2264,2264,4265,altimetria_4265.jpg,2170,altimetria_2170.jpg
2265,2265,4266,altimetria_4266.jpg,4265,altimetria_4265.jpg
2266,2266,4267,altimetria_4267.jpg,1149,altimetria_1149.jpg
2267,2267,4268,altimetria_4268.jpg,784,altimetria_784.jpg
2268,2268,4269,altimetria_4269.jpg,971,altimetria_971.jpg
2269,2269,4270,altimetria_4270.jpg,5063,altimetria_5063.jpg
2270,2270,4271,altimetria_4271.jpg,1123,altimetria_1123.jpg
2271,2271,4272,altimetria_4272.jpg,4928,altimetria_4928.jpg
2272,2272,4273,altimetria_4273.jpg,6127,altimetria_6127.jpg
2273,2273,4274,altimetria_4274.jpg,6130,altimetria_6130.jpg
2274,2274,4275,altimetria_4275.jpg,2635,altimetria_2635.jpg
2275,2275,4276,altimetria_4276.jpg,885,altimetria_885.jpg
2276,2276,4277,altimetria_4277.jpg,884,altimetria_884.jpg
2277,2277,4278,altimetria_4278.jpg,6169,altimetria_6169.jpg
2278,2278,4279,altimetria_4279.jpg,1243,altimetria_1243.jpg
2279,2279,4280,altimetria_4280.jpg,306,altimetria_306.jpg
2280,2280,4281,altimetria_4281.jpg,3667,altimetria_3667.jpg
2281,2281,4282,altimetria_4282.jpg,1706,altimetria_1706.jpg
2282,2282,4283,altimetria_4283.jpg,1458,altimetria_1458.jpg
2283,2283,4284,altimetria_4284.jpg,6223,altimetria_6223.jpg
2284,2284,4285,altimetria_4285.jpg,4081,altimetria_4081.jpg
2285,2285,4286,altimetria_4286.jpg,6221,altimetria_6221.jpg
2286,2286,4287,altimetria_4287.jpg,6217,altimetria_6217.jpg
2287,2287,4288,altimetria_4288.jpg,6225,altimetria_6225.jpg
2288,2288,4289,altimetria_4289.jpg,6216,altimetria_6216.jpg
2289,2289,4290,altimetria_4290.jpg,284,altimetria_284.jpg
2290,2290,4291,altimetria_4291.jpg,4474,altimetria_4474.jpg
2291,2291,4292,altimetria_4292.jpg,3488,altimetria_3488.jpg
2292,2292,4293,altimetria_4293.jpg,1544,altimetria_1544.jpg
2293,2293,4294,altimetria_4294.jpg,1503,altimetria_1503.jpg
2294,2294,4295,altimetria_4295.jpg,1619,altimetria_1619.jpg
2295,2295,4296,altimetria_4296.jpg,3620,altimetria_3620.jpg
2296,2296,4297,altimetria_4297.jpg,3619,altimetria_3619.jpg
2297,2297,4298,altimetria_4298.jpg,1990,altimetria_1990.jpg
2298,2298,4299,altimetria_4299.jpg,2007,altimetria_2007.jpg
2299,2299,4300,altimetria_4300.jpg,1119,altimetria_1119.jpg
2300,2300,4301,altimetria_4301.jpg,4151,altimetria_4151.jpg
2301,2301,4302,altimetria_4302.jpg,2010,altimetria_2010.jpg
2302,2302,4303,altimetria_4303.jpg,1797,altimetria_1797.jpg
2303,2303,4304,altimetria_4304.jpg,1118,altimetria_1118.jpg
2304,2304,4305,altimetria_4305.jpg,1099,altimetria_1099.jpg
2305,2305,4306,altimetria_4306.jpg,1130,altimetria_1130.jpg
2306,2306,4307,altimetria_4307.jpg,4875,altimetria_4875.jpg
2307,2307,4308,altimetria_4308.jpg,5336,altimetria_5336.jpg
2308,2308,4309,altimetria_4309.jpg,5194,altimetria_5194.jpg
2309,2309,4310,altimetria_4310.jpg,5319,altimetria_5319.jpg
2310,2310,4311,altimetria_4311.jpg,5185,altimetria_5185.jpg
2311,2311,4312,altimetria_4312.jpg,5186,altimetria_5186.jpg
2312,2312,4313,altimetria_4313.jpg,932,altimetria_932.jpg
2313,2313,4314,altimetria_4314.jpg,5688,altimetria_5688.jpg
2314,2314,4315,altimetria_4315.jpg,3436,altimetria_3436.jpg
2315,2315,4316,altimetria_4316.jpg,5184,altimetria_5184.jpg
2316,2316,4317,altimetria_4317.jpg,5396,altimetria_5396.jpg
2317,2317,4318,altimetria_4318.jpg,5689,altimetria_5689.jpg
2318,2318,4319,altimetria_4319.jpg,413,altimetria_413.jpg
2319,2319,4320,altimetria_4320.jpg,4431,altimetria_4431.jpg
2320,2320,4321,altimetria_4321.jpg,266,altimetria_266.jpg
2321,2321,4322,altimetria_4322.jpg,332,altimetria_332.jpg
2322,2322,4323,altimetria_4323.jpg,5488,altimetria_5488.jpg
2323,2323,4324,altimetria_4324.jpg,3780,altimetria_3780.jpg
2324,2324,4325,altimetria_4325.jpg,5541,altimetria_5541.jpg
2325,2325,4326,altimetria_4326.jpg,5974,altimetria_5974.jpg
2326,2326,4327,altimetria_4327.jpg,3811,altimetria_3811.jpg
2327,2327,4328,altimetria_4328.jpg,267,altimetria_267.jpg
